Row ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Region,State or Province,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID,Location 1
"23,802",Medium,0.1,30.73,4,49,Terri Lyons,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Fellowes 17-key keypad for PS/2 interface,0.75,Central,Illinois,"60,107",3/2/2013 0:00,3/3/2013 0:00,-45.1,7,208.12,"87,717","Streamwood, Illinois 60107
(42.02190316500048, -88.17414937499967)"
"25,397",Not Specified,0,30.97,4,46,Anne Nguyen,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,Microsoft Multimedia Keyboard,0.74,South,Virginia,"23,834",9/23/2012 0:00,9/25/2012 0:00,21.624,3,94.62,"91,579","Colonial Heights, Virginia 23834
(37.27036157100048, -77.40364980699968)"
"20,727",Medium,0.06,17.98,8.51,48,Geoffrey Hewitt,Regular Air,Corporate,Technology,Office Machines,Medium Box,Canon P1-DHIII Palm Printing Calculator,0.4,Central,Illinois,"62,701",8/15/2011 0:00,8/15/2011 0:00,-27.600924,1,21.16,"87,712","Springfield, Illinois 62701
(39.800540829000454, -89.64898762699966)"
"19,337",Medium,0.07,4.13,0.5,48,Geoffrey Hewitt,Regular Air,Corporate,Office Supplies,Labels,Small Box,Avery 506,0.39,Central,Illinois,"62,701",8/13/2012 0:00,8/16/2012 0:00,60.8097,22,88.13,"87,713","Springfield, Illinois 62701
(39.800540829000454, -89.64898762699966)"
"25,933",High,0,99.99,19.99,43,Theodore Moran,Regular Air,Consumer,Technology,Office Machines,Small Box,AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting,0.52,West,Washington,"98,052",11/10/2010 0:00,11/11/2010 0:00,25.91382,6,647.07,"91,454","Redmond, Washington 98052
(47.673829835000504, -122.1206693049997)"
"23,944",High,0.08,67.84,0.99,49,Terri Lyons,Regular Air,Corporate,Office Supplies,Appliances,Small Box,Fellowes Command Center 5-outlet power strip,0.58,Central,Illinois,"60,107",3/29/2011 0:00,3/29/2011 0:00,-12.82,1,64.91,"87,710","Streamwood, Illinois 60107
(42.02190316500048, -88.17414937499967)"
"18,363",High,0.01,20.99,2.5,48,Geoffrey Hewitt,Regular Air,Corporate,Technology,Telephones and Communication,Wrap Bag,Accessory37,0.81,Central,Illinois,"62,701",10/10/2012 0:00,10/11/2012 0:00,-85.27464,12,213.02,"87,714","Springfield, Illinois 62701
(39.800540829000454, -89.64898762699966)"
"20,726",High,0.06,39.24,1.99,48,Geoffrey Hewitt,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,Verbatim DVD-R 4.7GB authoring disc,0.51,Central,Illinois,"62,701",1/11/2013 0:00,1/12/2013 0:00,229.0593,9,331.97,"87,715","Springfield, Illinois 62701
(39.800540829000454, -89.64898762699966)"
"23,662",Low,0,65.99,5.31,49,Terri Lyons,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,3390,0.57,Central,Illinois,"60,107",2/17/2013 0:00,2/19/2013 0:00,391.7199,10,567.71,"87,716","Streamwood, Illinois 60107
(42.02190316500048, -88.17414937499967)"
"18,362",High,0.03,7.31,0.49,48,Geoffrey Hewitt,Regular Air,Corporate,Office Supplies,Labels,Small Box,Self-Adhesive Address Labels for Typewriters by Universal,0.38,Central,Illinois,"62,701",10/10/2012 0:00,10/11/2012 0:00,94.8198,19,137.42,"87,714","Springfield, Illinois 62701
(39.800540829000454, -89.64898762699966)"
"25,399",Not Specified,0.08,5.81,3.37,45,Melinda Sloan,Regular Air,Home Office,Office Supplies,Rubber Bands,Wrap Bag,"Advantus Push Pins, Aluminum Head",0.54,Central,Texas,"75,019",9/23/2012 0:00,9/23/2012 0:00,-51.25,18,97.85,"91,579","Coppell, Texas 75019
(32.96843245500048, -96.98246618499968)"
"21,138",High,0.04,7.64,1.39,49,Terri Lyons,Express Air,Corporate,Office Supplies,Envelopes,Small Box,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",0.36,Central,Illinois,"60,107",5/18/2011 0:00,5/19/2011 0:00,7.27,1,15.42,"87,711","Streamwood, Illinois 60107
(42.02190316500048, -88.17414937499967)"
"25,331",Critical,0.06,95.98,58.2,43,Theodore Moran,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,Global Deluxe Office Fabric Chairs,0.58,West,Washington,"98,052",8/30/2013 0:00,9/1/2013 0:00,-336.38464,15,"1,396.96","91,457","Redmond, Washington 98052
(47.673829835000504, -122.1206693049997)"
"20,697",Medium,0.06,3.8,1.49,56,Randall Montgomery,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Durable Pressboard Binders,0.38,East,New York,"14,150",10/20/2010 0:00,10/21/2010 0:00,19.6282,20,73.55,"88,075","Tonawanda, New York 14150
(43.001710596000464, -78.86300680399967)"
"23,945",High,0.04,276.2,24.49,50,Dawn Bailey,Regular Air,Corporate,Furniture,Chairs & Chairmats,Large Box,SAFCO Arco Folding Chair,,Central,Illinois,"60,477",3/29/2011 0:00,4/1/2011 0:00,"1,585.09",8,"2,297.23","87,710","Tinley Park, Illinois 60477
(41.57724399300048, -87.79190620599968)"
"19,969",Low,0.07,130.98,54.74,55,Marvin Hawley,Delivery Truck,Consumer,Furniture,Bookcases,Jumbo Box,"O'Sullivan Elevations Bookcase, Cherry Finish",0.69,East,New York,"13,210",10/20/2011 0:00,10/25/2011 0:00,-414.18,6,814.6,"88,077","Syracuse, New York 13210
(43.03492381800049, -76.12811695599964)"
"22,692",Medium,0.07,14.97,7.51,49,Terri Lyons,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Pizazz® Global Quick File™,0.57,Central,Illinois,"60,107",10/6/2013 0:00,10/8/2013 0:00,-30.48,4,63.9,"87,719","Streamwood, Illinois 60107
(42.02190316500048, -88.17414937499967)"
"18,552",Not Specified,0.02,5.98,5.79,53,Sidney Russell Austin,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1903,0.36,West,Washington,"98,052",9/10/2010 0:00,9/11/2010 0:00,-67.49,17,110.19,"88,426","Redmond, Washington 98052
(47.673829835000504, -122.1206693049997)"
"20,698",Medium,0.06,1.76,0.7,56,Randall Montgomery,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 310,0.56,East,New York,"14,150",10/20/2010 0:00,10/21/2010 0:00,-1.6524,17,29.57,"88,075","Tonawanda, New York 14150
(43.001710596000464, -78.86300680399967)"
"18,469",Low,0.01,15.68,3.73,55,Marvin Hawley,Regular Air,Consumer,Furniture,Office Furnishings,Small Pack,Artistic Insta-Plaque,0.46,East,New York,"13,210",4/10/2013 0:00,4/10/2013 0:00,23.5635,2,34.15,"88,081","Syracuse, New York 13210
(43.03492381800049, -76.12811695599964)"
"22,691",Medium,0.09,2.6,2.4,49,Terri Lyons,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,12 Colored Short Pencils,0.58,Central,Illinois,"60,107",10/6/2013 0:00,10/7/2013 0:00,-17.68,6,16.64,"87,719","Streamwood, Illinois 60107
(42.02190316500048, -88.17414937499967)"
"18,666",Critical,0.08,7.7,3.68,52,Lorraine Kelly,Regular Air,Corporate,Furniture,Office Furnishings,Wrap Bag,Deflect-O® Glasstique™ Clear Desk Accessories,0.52,West,Washington,"98,373",11/6/2012 0:00,11/7/2012 0:00,3.328,17,129.57,"88,428","Puyallup, Washington 98373
(47.14988734700046, -122.32159973999973)"
"22,117",Critical,0.07,"3,502.14",8.73,53,Sidney Russell Austin,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Box,Okidata Pacemark 4410N Wide Format Dot Matrix Printer,0.57,West,Washington,"98,052",7/28/2010 0:00,7/30/2010 0:00,"-6,923.60",1,"3,267.55","88,425","Redmond, Washington 98052
(47.673829835000504, -122.1206693049997)"
"19,341",Critical,0.02,40.97,1.99,52,Lorraine Kelly,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"TDK 4.7GB DVD-R Spindle, 15/Pack",0.42,West,Washington,"98,373",9/10/2011 0:00,9/11/2011 0:00,378.1614,13,548.06,"88,427","Puyallup, Washington 98373
(47.14988734700046, -122.32159973999973)"
"24,218",High,0.01,5.84,1.2,56,Randall Montgomery,Express Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 312,0.55,East,New York,"14,150",1/11/2013 0:00,1/13/2013 0:00,47.0972,11,68.79,"88,079","Tonawanda, New York 14150
(43.001710596000464, -78.86300680399967)"
"19,970",Low,0.04,4.76,3.01,56,Randall Montgomery,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,"TOPS Voice Message Log Book, Flash Format",0.36,East,New York,"14,150",10/20/2011 0:00,10/27/2011 0:00,-7.9488,23,109.64,"88,077","Tonawanda, New York 14150
(43.001710596000464, -78.86300680399967)"
"23,305",Not Specified,0.1,5.94,9.92,56,Randall Montgomery,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Storex Dura Pro™ Binders,0.38,East,New York,"14,150",2/8/2013 0:00,2/9/2013 0:00,-211.0595,7,40.94,"88,080","Tonawanda, New York 14150
(43.001710596000464, -78.86300680399967)"
"22,423",High,0,22.24,1.99,61,Charlotte Stanton,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel",0.43,Central,Texas,"77,471",11/11/2013 0:00,11/14/2013 0:00,173.66272,15,333.6,"87,422","Rosenberg, Texas 77471
(29.54330372500044, -95.81197818799967)"
"19,904",Not Specified,0.02,38.94,35,59,Rose Lassiter,Regular Air,Corporate,Office Supplies,Storage & Organization,Large Box,"Eldon Base for stackable storage shelf, platinum",0.8,Central,Texas,"77,642",4/3/2013 0:00,4/4/2013 0:00,"-1,119.64",10,394.4,"87,417","Port Arthur, Texas 77642
(29.92572069400046, -93.93311959899967)"
"21,820",High,0.04,19.98,5.86,61,Charlotte Stanton,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 191,0.38,Central,Texas,"77,471",3/2/2013 0:00,3/3/2013 0:00,67.8477,5,98.33,"87,414","Rosenberg, Texas 77471
(29.54330372500044, -95.81197818799967)"
"23,306",Not Specified,0.1,65.99,2.5,56,Randall Montgomery,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,6190,0.55,East,New York,"14,150",2/8/2013 0:00,2/9/2013 0:00,186.417,6,311.98,"88,080","Tonawanda, New York 14150
(43.001710596000464, -78.86300680399967)"
"18,289",Critical,0,3.95,5.13,59,Rose Lassiter,Regular Air,Corporate,Office Supplies,Appliances,Small Box,"Hoover Replacement Belts For Soft Guard™ & Commercial Ltweight Upright Vacs, 2/Pk",0.59,Central,Texas,"77,642",3/14/2013 0:00,3/15/2013 0:00,-157.18,11,45.57,"87,416","Port Arthur, Texas 77642
(29.92572069400046, -93.93311959899967)"
"19,277",Critical,0.08,6.48,6.81,59,Rose Lassiter,Express Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1930,0.36,Central,Texas,"77,642",2/23/2013 0:00,2/25/2013 0:00,-96.59,8,51.56,"87,413","Port Arthur, Texas 77642
(29.92572069400046, -93.93311959899967)"
"22,867",Medium,0.05,81.94,55.81,61,Charlotte Stanton,Delivery Truck,Small Business,Furniture,Bookcases,Jumbo Box,O'Sullivan 5-Shelf Heavy-Duty Bookcases,0.6,Central,Texas,"77,471",11/18/2011 0:00,11/18/2011 0:00,185.266,28,"2,292.34","87,409","Rosenberg, Texas 77471
(29.54330372500044, -95.81197818799967)"
"22,008",Low,0.1,525.98,19.99,56,Randall Montgomery,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,GBC DocuBind 300 Electric Binding Machine,0.37,East,New York,"14,150",12/27/2013 0:00,12/30/2013 0:00,"5,291.47",15,"7,668.79","88,082","Tonawanda, New York 14150
(43.001710596000464, -78.86300680399967)"
"20,427",High,0.08,89.99,42,60,Sheila Warren,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Leather Task Chair, Black",0.66,Central,Texas,"75,080",7/21/2013 0:00,7/21/2013 0:00,-180.46656,2,195.63,"87,420","Richardson, Texas 75080
(32.966312093000454, -96.74370813199965)"
"26,008",Medium,0.06,11.66,7.95,57,Kimberly Epstein,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Small Pack,"Hunt BOSTON® Vista® Battery-Operated Pencil Sharpener, Black",0.58,East,New York,"12,180",1/21/2012 0:00,1/23/2012 0:00,-143.8648,10,120.64,"88,078","Troy, New York 12180
(42.730973303000496, -73.66313885199963)"
"20,293",Medium,0.03,2.88,0.7,60,Sheila Warren,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 340,0.56,Central,Texas,"75,080",6/10/2012 0:00,6/12/2012 0:00,23.844,20,56.72,"87,410","Richardson, Texas 75080
(32.966312093000454, -96.74370813199965)"
"20,292",Medium,0.08,4.18,2.99,60,Sheila Warren,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Avery® Durable Slant Ring Binders With Label Holder,0.37,Central,Texas,"75,080",6/10/2012 0:00,6/12/2012 0:00,-24.2144,16,65.22,"87,410","Richardson, Texas 75080
(32.966312093000454, -96.74370813199965)"
"21,091",Low,0.03,6.08,1.82,61,Charlotte Stanton,Regular Air,Corporate,Office Supplies,Rubber Bands,Wrap Bag,Staples Bulk Pack Metal Binder Clips,0.35,Central,Texas,"77,471",10/7/2012 0:00,10/16/2012 0:00,77.372,20,125.92,"87,411","Rosenberg, Texas 77471
(29.54330372500044, -95.81197818799967)"
"22,424",High,0,29.89,1.99,61,Charlotte Stanton,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",0.5,Central,Texas,"77,471",11/11/2013 0:00,11/12/2013 0:00,433.22048,22,670.73,"87,422","Rosenberg, Texas 77471
(29.54330372500044, -95.81197818799967)"
"25,592",Low,0.02,59.98,3.99,63,Gene Diaz,Express Air,Corporate,Office Supplies,Appliances,Small Box,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,0.57,Central,Texas,"75,088",5/2/2013 0:00,5/9/2013 0:00,691.3179,16,"1,001.91","87,418","Rowlett, Texas 75088
(32.89641398900045, -96.54807860499966)"
"25,388",Low,0.07,70.97,3.5,63,Gene Diaz,Regular Air,Corporate,Office Supplies,Appliances,Small Box,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,0.59,Central,Texas,"75,088",3/7/2013 0:00,3/16/2013 0:00,97.36,3,207.91,"87,415","Rowlett, Texas 75088
(32.89641398900045, -96.54807860499966)"
"21,667",Not Specified,0.06,9.11,2.15,66,Arlene Rouse,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",0.4,West,California,"92,563",6/12/2013 0:00,6/13/2013 0:00,95.3787,15,138.23,"87,951","Murrieta, California 92563
(33.569303266000475, -117.15131692999972)"
"25,387",Low,0.09,5.85,2.27,62,Pam Gilbert,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,"Dixon My First Ticonderoga Pencil, #2",0.56,Central,Texas,"78,664",3/7/2013 0:00,3/12/2013 0:00,-8.37,3,17.55,"87,415","Round Rock, Texas 78664
(30.508112196000468, -97.65718905399967)"
"23,274",Low,0.05,155.06,7.07,67,Ellen McCormick,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,"Dual Level, Single-Width Filing Carts",0.59,West,California,"94,559",1/2/2010 0:00,1/9/2010 0:00,845.664,8,"1,225.60","87,946","Napa, California 94559
(38.29283261000046, -122.28656595999968)"
"26,231",Low,0.1,8.34,0.96,63,Gene Diaz,Regular Air,Corporate,Furniture,Office Furnishings,Wrap Bag,Document Clip Frames,0.43,Central,Texas,"75,088",6/7/2013 0:00,6/11/2013 0:00,-5.112,1,7.98,"87,419","Rowlett, Texas 75088
(32.89641398900045, -96.54807860499966)"
"21,019",Not Specified,0.02,175.99,4.99,64,Lynn Morrow,Express Air,Small Business,Technology,Telephones and Communication,Small Box,5165,0.59,South,Virginia,"24,153",3/2/2010 0:00,3/2/2010 0:00,101.49,4,589.8,"87,406","Salem, Virginia 24153
(37.290952552000476, -80.07605847399964)"
"21,018",Not Specified,0.03,92.23,39.61,64,Lynn Morrow,Regular Air,Small Business,Furniture,Office Furnishings,Medium Box,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",0.67,South,Virginia,"24,153",3/2/2013 0:00,3/4/2013 0:00,-10.6582,5,461.69,"87,414","Salem, Virginia 24153
(37.290952552000476, -80.07605847399964)"
"25,593",Low,0.06,65.99,5.31,63,Gene Diaz,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,3390,0.57,Central,Texas,"75,088",5/2/2013 0:00,5/7/2013 0:00,458.622,13,700.58,"87,418","Rowlett, Texas 75088
(32.89641398900045, -96.54807860499966)"
"21,017",Not Specified,0,3.69,0.5,64,Lynn Morrow,Regular Air,Small Business,Office Supplies,Labels,Small Box,Avery 501,0.38,South,Virginia,"24,153",3/2/2010 0:00,3/4/2010 0:00,-37.5291,1,4,"87,406","Salem, Virginia 24153
(37.290952552000476, -80.07605847399964)"
"18,442",Critical,0.09,162.93,19.99,66,Arlene Rouse,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,Multimedia Mailers,0.39,West,California,"92,563",5/2/2012 0:00,5/4/2012 0:00,"1,451.94",14,"2,104.26","87,948","Murrieta, California 92563
(33.569303266000475, -117.15131692999972)"
"23,272",Low,0,291.73,48.8,67,Ellen McCormick,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 4070 Series Pagoda™ Armless Upholstered Stacking Chairs,0.56,West,California,"94,559",1/2/2013 0:00,1/2/2013 0:00,-239.4192,1,309.77,"87,949","Napa, California 94559
(38.29283261000046, -122.28656595999968)"
"26,232",Low,0.04,140.99,13.99,63,Gene Diaz,Regular Air,Corporate,Technology,Office Machines,Medium Box,Canon MP100DHII Printing Calculator,0.37,Central,Texas,"75,088",6/7/2013 0:00,6/14/2013 0:00,499.6497,5,724.13,"87,419","Rowlett, Texas 75088
(32.89641398900045, -96.54807860499966)"
443,Critical,0.07,200.99,4.2,68,Scott Bunn,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,2160i,0.59,East,New York,"10,177",5/2/2012 0:00,5/3/2012 0:00,947.313,44,"7,340.38","2,978","New York City, New York 10177
(40.76770429300046, -73.97058709599963)"
"25,786",High,0.09,122.99,70.2,70,Annette Boone,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Global High-Back Leather Tilter, Burgundy",0.74,East,Vermont,"5,401",2/2/2010 0:00,2/4/2010 0:00,"-2,426.55",12,"1,400.53","87,947","Burlington, Vermont 5401
(44.47576674700048, -73.21084984899966)"
"5,273",Low,0.07,100.98,45,68,Scott Bunn,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Hon Valutask™ Swivel Chairs,0.69,East,New York,"10,177",1/2/2010 0:00,1/4/2010 0:00,"-1,679.76",43,"4,083.19","37,537","New York City, New York 10177
(40.76770429300046, -73.97058709599963)"
441,Critical,0.01,205.99,19.99,68,Scott Bunn,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,iDEN i550,0.6,East,New York,"10,177",5/2/2012 0:00,5/3/2012 0:00,"1,312.04",53,"9,764.76","2,978","New York City, New York 10177
(40.76770429300046, -73.97058709599963)"
"3,667",Not Specified,0.06,9.11,2.15,68,Scott Bunn,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",0.4,East,New York,"10,177",6/12/2013 0:00,6/13/2013 0:00,122.06,62,571.35,"26,274","New York City, New York 10177
(40.76770429300046, -73.97058709599963)"
"23,273",Low,0.07,100.98,45,67,Ellen McCormick,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Hon Valutask™ Swivel Chairs,0.69,West,California,"94,559",1/2/2013 0:00,1/4/2013 0:00,"-1,301.81",12,"1,139.49","87,949","Napa, California 94559
(38.29283261000046, -122.28656595999968)"
"7,786",High,0.09,122.99,70.2,68,Scott Bunn,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Global High-Back Leather Tilter, Burgundy",0.74,East,New York,"10,177",2/2/2010 0:00,2/4/2010 0:00,"-2,426.55",49,"5,718.85","55,713","New York City, New York 10177
(40.76770429300046, -73.97058709599963)"
"5,272",Low,0,291.73,48.8,68,Scott Bunn,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 4070 Series Pagoda™ Armless Upholstered Stacking Chairs,0.56,East,New York,"10,177",1/2/2010 0:00,1/2/2010 0:00,-308.928,4,"1,239.06","37,537","New York City, New York 10177
(40.76770429300046, -73.97058709599963)"
"6,230",Medium,0.1,4.24,5.41,68,Scott Bunn,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Storex DuraTech Recycled Plastic Frosted Binders,0.35,East,New York,"10,177",3/12/2013 0:00,3/14/2013 0:00,-67.459,19,80.81,"44,099","New York City, New York 10177
(40.76770429300046, -73.97058709599963)"
"18,900",Low,0.06,6.88,2,72,Amanda Hardy Singleton,Express Air,Small Business,Office Supplies,Paper,Wrap Bag,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",0.39,East,Maine,"4,070",8/12/2012 0:00,8/19/2012 0:00,82.8483,18,120.07,"89,248","West Scarborough, Maine 4070
(43.5922011880005, -70.33478642799963)"
"18,955",Not Specified,0.09,21.78,5.94,74,Mark Manning,Regular Air,Small Business,Office Supplies,Appliances,Medium Box,Holmes HEPA Air Purifier,0.5,East,New Jersey,"8,830",12/10/2012 0:00,12/12/2012 0:00,23.01,7,147.26,"89,249","Iselin, New Jersey 8830
(40.57115362400049, -74.31668850899968)"
"24,229",Medium,0.1,367.99,19.99,67,Ellen McCormick,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Ibimaster 300 Manual Binding System,0.4,West,California,"94,559",3/12/2013 0:00,3/14/2013 0:00,"2,159.53",9,"3,129.76","87,950","Napa, California 94559
(38.29283261000046, -122.28656595999968)"
